,Name,Description,geometry,within
694,kml_695,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Street 13 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>C91B2338A896112D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.778215580482 1.43527283841379 0, 103.778263644178 1.43528742062928 0, 103.778304323019 1.43531043223585 0, 103.778358436156 1.43532086628113 0, 103.778425225797 1.43533026423098 0, 103.778493715295 1.43535163508647 0, 103.77854549036 1.43535912446381 0, 103.778557034571 1.43536076254412 0, 103.778622222026 1.43536986653156 0, 103.77871053832 1.43538305789119 0, 103.778751867283 1.43538791441104 0, 103.778773550309 1.43539087310425 0, 103.778828590831 1.43540002115603 0, 103.778858773595 1.43540605127026 0, 103.77889499846 1.43541425200092 0, 103.778921997483 1.43542105798182 0, 103.778978374052 1.43543723025229 0, 103.779010634263 1.4354477071689 0, 103.779038980202 1.43545788102984 0, 103.779118545555 1.43548931769575 0, 103.779155576229 1.4355074130812 0, 103.779213626591 1.43553601857349 0, 103.779261928998 1.43556455510082 0, 103.779303591769 1.43558959339177 0, 103.779366721559 1.43563243277619 0, 103.779460279876 1.43570098574003 0, 103.779490754309 1.43572324013192 0, 103.779507715782 1.43574067937274 0, 103.779513237537 1.43574547715123 0, 103.779522752392 1.43576125399567 0, 103.77964853911 1.43585642855547 0, 103.779741913191 1.43592674591683 0, 103.779860578828 1.43601042312581 0, 103.779884831558 1.436025688446 0, 103.779920224944 1.43604651314962 0, 103.779960881377 1.43606842411679 0, 103.77999263647 1.43608412732401 0, 103.780025664888 1.43609920926304 0, 103.780068655069 1.43611701899518 0, 103.780105491755 1.43613122198118 0, 103.780143422998 1.43614248128943 0, 103.780196947514 1.4361559801656 0, 103.780264042811 1.43616104797783 0, 103.780331802229 1.43616356188138 0, 103.780402772493 1.43615889792554 0, 103.780461973022 1.43615136143546 0, 103.780527950155 1.43613090446166 0, 103.780589291524 1.43610649983208 0, 103.780645996222 1.43607850477059 0, 103.780691645493 1.43605086938809 0, 103.780734798474 1.43602287491455 0, 103.780776525408 1.43599380331039 0, 103.780878166546 1.43590910027109 0, 103.780885299832 1.43589869211747 0, 103.780888865736 1.43588648872015 0, 103.780888510195 1.43587320813551 0, 103.780886899421 1.43585534330385 0)",WOODLANDS WEST
695,kml_696,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>21A4D3D5EECDA5A0</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","MULTILINESTRING Z ((103.788326634747 1.438865015625 0, 103.788413553686 1.43875267912699 0, 103.788507746399 1.43861244948644 0, 103.788556801505 1.43852887913118 0, 103.788561190898 1.43849560045064 0, 103.788571025272 1.43844247109925 0, 103.788550269194 1.43841182542871 0), (103.787878130074 1.43926899488002 0, 103.788048839918 1.43913978736713 0, 103.788093196183 1.43910726282078 0, 103.788190068654 1.4390072285871 0))",WOODLANDS REGIONAL CENTRE
696,kml_697,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>452E7C027A5E130D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.785094186263 1.44097566735767 0, 103.785118519215 1.44081243028 0, 103.785127020999 1.4408050300552 0)",WOODLANDS REGIONAL CENTRE
697,kml_698,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9E5F6F81BBE97A17</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.785127020999 1.4408050300552 0, 103.785160992515 1.44080263150209 0, 103.78519377258 1.44079603396382 0, 103.78522655282 1.44078103941075 0, 103.785260525612 1.4407606458329 0, 103.785341582988 1.44070246442761 0, 103.785429196437 1.4406484821173 0, 103.785619918669 1.44054351668165 0, 103.785771899922 1.44046974191053 0)",WOODLANDS REGIONAL CENTRE
698,kml_699,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>970CC71E15833246</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.786873586759 1.42720416496717 0, 103.786951078821 1.42768779574629 0, 103.787323067361 1.42916985795885 0, 103.787499395491 1.42985017801864 0)",WOODLANDS SOUTH
699,kml_700,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>DDFA1EAD537709F6</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.78805300723 1.4319876884513 0, 103.787874916392 1.43209605840245 0, 103.787568439058 1.43206270657424 0, 103.787638489313 1.43231589720755 0, 103.787608828844 1.43234519708575 0, 103.787585958283 1.43236779395758 0, 103.787556841597 1.43239027132764 0)",
700,kml_701,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9CAAF27D3BA6FEE8</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.787556841597 1.43239027132764 0, 103.787589651824 1.43239697151177 0, 103.787607720504 1.43240941410784 0, 103.787627691412 1.43242664263365 0, 103.787656697285 1.43246397081959 0, 103.787679996179 1.43250177820343 0, 103.787699966616 1.43254293437846 0, 103.787708525344 1.43256207721243 0, 103.787724692024 1.43260371171933 0, 103.787740857569 1.43265731095536 0, 103.787740445528 1.43268185718155 0, 103.787750367191 1.43271282459558 0, 103.787760351914 1.43273579562867 0, 103.787769386019 1.43275398075096 0, 103.787779371604 1.43277886632153 0, 103.787783174889 1.43280231563913 0, 103.787827394283 1.43296024100162 0, 103.787841658152 1.43302676174474 0, 103.787844986205 1.43304398993612 0, 103.787850691948 1.43306073976671 0, 103.787856873103 1.43307461734828 0, 103.78786305424 1.43308945355515 0, 103.787865352673 1.4330981517693 0, 103.787895386622 1.43322297171635 0, 103.787893870408 1.43323744964151 0, 103.787885399969 1.43325216437106 0, 103.787871609906 1.43326412792054 0, 103.787879613979 1.43329476068118 0, 103.787883497515 1.43330432711594 0)",WOODGROVE
701,kml_702,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>71F150D10D31F2FD</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.787883497515 1.43330432711594 0, 103.78792581476 1.43345411678423 0, 103.787990002899 1.43369531271608 0, 103.7880090218 1.43377906077324 0, 103.78802566319 1.43385419562482 0, 103.788041827979 1.43394703609553 0)",WOODGROVE
702,kml_703,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>A0D4D8543BD9838C</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.788041827979 1.43394703609553 0, 103.788056569225 1.43395708658059 0, 103.788077015431 1.43397814328295 0, 103.788084147012 1.43400685696612 0, 103.788091279529 1.43403365701613 0, 103.788100788454 1.43407959887132 0, 103.788110773868 1.43411357691112 0, 103.788120282981 1.43414994698289 0, 103.788144532234 1.43425283780512 0, 103.788146437221 1.43430039198915 0, 103.788152138075 1.43433754335516 0, 103.788162123858 1.43435285714072 0, 103.788176388363 1.43438779298616 0, 103.788179241055 1.43440549957586 0, 103.788185553152 1.43443253293503 0, 103.78818263586 1.43445567463482 0, 103.788174484012 1.43449116169685 0, 103.788164973724 1.43451461074924 0, 103.788150878647 1.43454615376385 0, 103.78814053556 1.43455943413636 0, 103.788119404819 1.43457400120361 0, 103.788104158989 1.43458778792201 0, 103.78809203314 1.43459855503264 0, 103.788078481284 1.43460609263276 0, 103.788062788982 1.43461327025352 0, 103.78804174835 1.43461506499608 0, 103.78802569944 1.43461542280431 0, 103.788008938008 1.43461255111616 0, 103.78799039283 1.43461147455388 0, 103.787971848452 1.4346154217307 0, 103.787951877084 1.43462044688018 0, 103.78793903794 1.43462152281646 0, 103.787922276487 1.43461972822461 0, 103.787907654616 1.43461649754615 0, 103.787891250019 1.43460896025298 0, 103.787879722957 1.43460328333291 0, 103.787857389407 1.43459694782007 0, 103.787838111872 1.43459603764478 0, 103.787813148074 1.43459280675878 0, 103.787784617804 1.43458706347928 0, 103.787774912136 1.43458431311544 0, 103.787752741233 1.43457795499576 0, 103.787742892717 1.43457378296951 0, 103.787728270939 1.43456588667863 0, 103.78772006873 1.43455763057976 0, 103.787714718703 1.43454722215295 0, 103.787707230006 1.43453753084348 0, 103.78770223757 1.4345296347456 0)",WOODGROVE
703,kml_704,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 5 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>9BA0EEF432287D8B</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.78770223757 1.4345296347456 0, 103.787584193421 1.43449697038187 0, 103.787554236305 1.43448512533031 0, 103.787529986308 1.43446610246026 0, 103.787511441453 1.43444887396208 0, 103.787413725184 1.43442302980428 0, 103.787331344135 1.43440723523973 0, 103.787260731766 1.43440220916677 0, 103.787223641443 1.43439861899638 0, 103.787068864642 1.43436164728233 0, 103.787027852998 1.43435087909599 0, 103.786926570188 1.43432647006979 0)",WOODGROVE
704,kml_705,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 2 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>2B5FF80F10D4D288</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.787046781918 1.43975092780714 0, 103.787277207235 1.43961949503175 0, 103.787328985855 1.43959067402033 0, 103.787354113566 1.43957813372231 0, 103.787464432775 1.4395187952456 0, 103.787475845058 1.43951353117689 0, 103.787495341251 1.43950156774717 0, 103.787562864462 1.43945849880235 0, 103.787651785178 1.43940920826622 0, 103.787865290717 1.43927952322192 0, 103.787878130074 1.43926899488002 0)",WOODLANDS REGIONAL CENTRE
705,kml_706,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 5 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1103127276BC6D0D</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.786926570188 1.43432647006979 0, 103.786900535844 1.43433939108396 0, 103.786883774176 1.43434836383623 0, 103.786875571768 1.43435015792585 0, 103.786858810325 1.43434800429394 0, 103.786723291207 1.43431641662593 0, 103.78667371964 1.43430134077454 0, 103.786626644166 1.43429631516479 0, 103.78659740136 1.43428841856649 0, 103.786571010702 1.43428016208981 0, 103.786557458309 1.43426975349178 0, 103.786540340278 1.43426006198058 0, 103.786520725952 1.43425037132224 0, 103.786472581195 1.43424319149351 0, 103.786445121115 1.43423960150893 0, 103.78643335236 1.43423278236562 0, 103.786420870114 1.4342263213355 0)",WOODGROVE
706,kml_707,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 5 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>CF52178E547C4911</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.786420870114 1.4342263213355 0, 103.786265736201 1.43420873097394 0)",WOODGROVE
707,kml_708,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 5 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>118119CC929FE05E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.786265736201 1.43420873097394 0, 103.786230429109 1.43422882972142 0, 103.786210100992 1.43423421297615 0, 103.786086707026 1.43422703248342 0, 103.786052470505 1.43423026215835 0, 103.785937635616 1.4342248760926 0, 103.785895910474 1.43421518406376 0, 103.785858820938 1.43421733657936 0, 103.785824227608 1.43422379662973 0, 103.785729007132 1.43422379463883 0, 103.785715455427 1.43422379435517 0, 103.785702973161 1.43421841041806 0, 103.785692631377 1.43421159039653 0, 103.785679792398 1.43420477032262 0, 103.785670876773 1.434193643752 0)",WOODGROVE
708,kml_709,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Woodlands Ave 5 Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>0CB83A9E6A545093</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.785217955162 1.43425034413621 0, 103.785207256202 1.43426434164758 0, 103.785191563954 1.43426864789433 0, 103.785106329041 1.43429341208213 0, 103.785000409489 1.43431279124715 0, 103.784906259033 1.43432248040329 0, 103.784868455905 1.43432965753086 0, 103.784810324285 1.43435980596044 0, 103.78469370581 1.4343910293309 0, 103.784627372011 1.43441184545369 0, 103.78456852735 1.43442081728692 0, 103.784516458907 1.43443373681055 0, 103.784431580373 1.43447501103947 0, 103.784394133998 1.43448147100645 0, 103.784358470251 1.43449654416873 0, 103.78431175174 1.43452346244468 0, 103.784271095462 1.43453566504832 0, 103.784226872944 1.43453458699692 0, 103.784206545011 1.43453099804369 0, 103.784168385903 1.43454427689192 0)",WOODGROVE
709,kml_710,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Khatib Bongsu Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>33FC9379377BBC23</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.840918632942 1.4271909207279 0, 103.840958858287 1.42687758022935 0, 103.840953424463 1.42686614456674 0, 103.840951539206 1.4268627486868 0, 103.840951407112 1.42686250993519 0)",
710,kml_711,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Khatib Bongsu Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>1A853B471B535A6E</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.840951407112 1.42686250993519 0, 103.840864828606 1.42684355294726 0, 103.840844732381 1.42680891949581 0, 103.840635170035 1.42598446320824 0, 103.840592708344 1.42581288833879 0, 103.840582187522 1.42577725914966 0, 103.840545239681 1.42563302137191 0, 103.840520750958 1.42553434269193 0, 103.840510408934 1.42549091336359 0, 103.840496500381 1.42544138230346 0, 103.840487227694 1.42540190142422 0, 103.840472248902 1.42534662765679 0, 103.840376670954 1.42499596267778 0, 103.840253633241 1.42473036224109 0, 103.840168042036 1.42459756209196 0, 103.840073934024 1.42447512506996 0, 103.84008759413 1.4243802644958 0, 103.840096948304 1.4243255604027 0)",YISHUN SOUTH
711,kml_712,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>PARK</th> <td>Khatib Bongsu Park Connector</td> </tr><tr bgcolor=""""> <th>PCN_LOOP</th> <td>Northern Explorer Loop</td> </tr><tr bgcolor=""#E3E3F3""> <th>MORE_INFO</th> <td>http://www.nparks.gov.sg/pcn</td> </tr><tr bgcolor=""""> <th>INC_CRC</th> <td>7AF9D32E68A25E19</td> </tr><tr bgcolor=""#E3E3F3""> <th>FMEL_UPD_D</th> <td>20221031160852</td> </tr></table></center>","LINESTRING Z (103.836697596765 1.42279798339131 0, 103.836528386787 1.42279808130465 0, 103.836309303238 1.42279562082537 0, 103.836108638995 1.42279222971251 0, 103.836064474171 1.42279182732363 0, 103.83598502709 1.42279006481169 0, 103.83595111608 1.42278743676923 0, 103.835834387377 1.42278444255073 0, 103.835702334091 1.42276007731938 0, 103.835564014938 1.42273653957947 0, 103.835435628823 1.42273223221563 0, 103.835376666014 1.42273271067742 0, 103.835315326425 1.42272385791326 0, 103.835284070738 1.42270473878331 0, 103.835245672209 1.42275058192501 0)",YISHUN SOUTH
