Description,Latitude,Longitude,RackType,RackCount,ShelterIndicator
BUKIT PANJANG RING ROAD BLOCK 427_YB,1.386418878557418,103.7698710304664,Yellow Box,11,Y
BUKIT PANJANG RING ROAD BLOCK 430_YB,1.38663861310123,103.7705039539275,Yellow Box,16,Y
BUKIT PANJANG RING ROAD BLOCK 431_YB,1.386124354819456,103.77066192354674,Yellow Box,16,Y
BUKIT PANJANG RING ROAD BLOCK 432_YB,1.386238573621815,103.77112625476029,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 435_YB,1.3858393944959904,103.77047704938408,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 447_YB,1.3832218968840335,103.77169231055498,Yellow Box,11,Y
BUKIT PANJANG RING ROAD BLOCK 448_YB,1.3837517760861688,103.77208858677106,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 449_YB,1.3842205940452865,103.77233700469522,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 450_YB,1.3845687936183266,103.77259833136074,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 451_YB,1.3851228886963294,103.77225989347755,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 452_YB,1.3855607691014828,103.77221475824959,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 455_YB,1.3873677129210378,103.7708876366589,Yellow Box,18,Y
BUKIT PANJANG RING ROAD BLOCK 456_YB,1.387664473905347,103.77047711425298,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 461_YB,1.3870903879182193,103.77125300302114,Yellow Box,18,Y
BUKIT PANJANG RING ROAD BLOCK 510_YB,1.3874831736934234,103.76913087912313,Yellow Box,13,Y
BUKIT PANJANG RING ROAD BLOCK 515_YB,1.388280648053113,103.76743877114791,Yellow Box,13,Y
BUKIT PANJANG RING ROAD BLOCK 517_YB,1.3883308762375246,103.7667112595985,Yellow Box,13,Y
BUKIT PANJANG RING ROAD BLOCK 519_YB,1.3878283735942396,103.76616121477623,Yellow Box,13,Y
BUKIT PANJANG RING ROAD BLOCK 525_YB,1.386620531581736,103.76540279846422,Yellow Box,6,Y
BUKIT PANJANG RING ROAD BLOCK 527_YB,1.3862236128609204,103.76507062991983,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 529_YB,1.385836935179626,103.76466922122535,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 535_YB,1.3843263677342532,103.76324974588252,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 538_YB,1.3838152259915513,103.76375259780158,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 539_YB,1.3831363837063648,103.7631700055104,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 541_YB,1.3825730519637869,103.7634129643322,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 542_YB,1.3829555377103968,103.76393987440393,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 543_YB,1.382451038854076,103.76407219696938,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 544_YB,1.3820068605935532,103.76396939229834,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 545_YB,1.381839562516715,103.76345553551761,Yellow Box,13,Y
BUKIT PANJANG RING ROAD BLOCK 550A_YB,1.389219868854863,103.76740971930835,Yellow Box,9,Y
BUKIT PANJANG RING ROAD BLOCK 550B_YB,1.3896306126431908,103.76749450002168,Yellow Box,14,Y
BUKIT PANJANG RING ROAD BLOCK 604 A_YB,1.3811607311089875,103.76239379324333,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 605 B_YB,1.3808511580772538,103.76180340552962,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 606_YB,1.381358722305677,103.76169735509127,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 613_YB,1.384369705230612,103.76204540448687,Yellow Box,11,Y
BUKIT PANJANG RING ROAD BLOCK 615_YB,1.3851352129503516,103.76242002947025,Yellow Box,13,Y
BUKIT PANJANG RING ROAD BLOCK 617_YB,1.3856452992595947,103.76276061361128,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 620_YB,1.3859282955643493,103.76191752642106,Yellow Box,10,Y
BUKIT PANJANG RING ROAD BLOCK 621_YB,1.386118109224951,103.7628726342584,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 101_YB,1.3793790374819368,103.76756532189141,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 102_YB,1.3791187791562067,103.76810868044753,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 103_YB,1.3787475044535777,103.76861373831694,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 104_YB,1.3788654881441091,103.76784926232851,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 107,1.377939819003755,103.76664021472618,HDB_RACKS,4,Y
BUKIT PANJANG ROAD BLOCK 107_YB,1.3780381992189719,103.76678275432981,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 112_YB,1.3786055555697971,103.76877954407006,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 113_YB,1.378366013520454,103.76933461307223,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 115_YB,1.3780386877092208,103.76916878265716,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 121_YB,1.3772705312624345,103.76973668517535,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 123_YB,1.3774199235013167,103.77084871172595,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 124_YB,1.3770506513804028,103.77121279010065,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 173_YB,1.3798689249369445,103.76669343860942,Yellow Box,11,Y
BUKIT PANJANG ROAD BLOCK 174_YBR,1.380158239755318,103.76637998238051,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 175_YB,1.3798488755369736,103.76603990508153,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 177_YBR,1.3804800847307837,103.76525358714622,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 178_YBR,1.3804981401525545,103.7648283580491,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 179_YB,1.3799253956109143,103.76516201164422,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 181_YB,1.3792900875349534,103.76304386271683,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 182_YB,1.3799017928655342,103.76338788703966,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 183_YB,1.3800359109335716,103.7630825480581,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 184_YB,1.3797511018651116,103.76247942689629,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 185_YB,1.3793916936801334,103.76229576188489,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 234_YB,1.3785330980493677,103.77195996659972,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 235_YB,1.378399104224152,103.77113670565225,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 236_YB,1.3790038711636774,103.77127581306084,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 237_YB,1.3786313863136037,103.77084826652825,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 238_YB,1.3795640834915928,103.77048273985997,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 239_YB,1.3799377812707736,103.77125551544081,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 240_YB,1.3793602099827054,103.77130610094635,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 241_YB,1.3797656036974355,103.77208214691488,Yellow Box,11,Y
BUKIT PANJANG ROAD BLOCK 242_YB,1.380085722123461,103.7717527787455,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 243_YB,1.3805604517131935,103.77134196744996,Yellow Box,11,Y
BUKIT PANJANG ROAD BLOCK 244_YB,1.3809185038550704,103.77201128283129,Yellow Box,11,Y
BUKIT PANJANG ROAD BLOCK 270_YB,1.3764530999735338,103.77428347732415,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 272_YB,1.377595027235456,103.77458959083589,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 273_YB,1.3775981113302114,103.77537599674578,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 274_YB,1.3771817545635088,103.77495663492824,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 275_YB,1.3768405071445473,103.77511988208242,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 276_YB,1.3764569218681235,103.77577985354318,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 277_YB,1.3762202570403999,103.77478027852729,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 401_YB,1.3806371052840725,103.76893033749045,Yellow Box,11,Y
BUKIT PANJANG ROAD BLOCK 402_YB,1.3804728653580018,103.76813896874597,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 404_YB,1.3807099869388604,103.76771974367475,Yellow Box,16,Y
BUKIT PANJANG ROAD BLOCK 406_YB,1.3818504673439778,103.76777998019863,Yellow Box,10,Y
BUKIT PANJANG ROAD BLOCK 407_YB,1.3814576036017754,103.76828183542145,Yellow Box,13,Y
BUKIT PANJANG ROAD BLOCK 408_YB,1.3818401702388219,103.76880145040994,Yellow Box,11,Y
CASHEW ROAD BLOCK 130_YB,1.3741389985075017,103.77131511058649,Yellow Box,11,Y
CASHEW ROAD BLOCK 131_YB,1.3746169563915451,103.77087745633229,Yellow Box,10,Y
CASHEW ROAD BLOCK 132_YB,1.3743020696813775,103.77070701181361,Yellow Box,10,Y
CASHEW ROAD BLOCK 133_YB,1.3743143108774405,103.7700408781918,Yellow Box,11,Y
CASHEW ROAD BLOCK 135_YB,1.3740928062812738,103.76916335267471,Yellow Box,16,Y
CASHEW ROAD BLOCK 137_YB,1.374989395068247,103.76956435745625,Yellow Box,16,Y
CASHEW ROAD BLOCK 139_YB,1.3753226663803177,103.76959432860917,Yellow Box,16,Y
CASHEW ROAD BLOCK 140_YB,1.3756426777415829,103.7690565699309,Yellow Box,15,Y
CHOA CHU KANG AVENUE 1 BLOCK 808C_YB,1.3751312854469075,103.74625856594402,Yellow Box,16,Y
CHOA CHU KANG AVENUE 1 BLOCK 808D_YB,1.3748956630218976,103.74547309057216,Yellow Box,16,Y
CHOA CHU KANG AVENUE 1 BLOCK 818B_YB,1.377257589765595,103.74827551993704,Yellow Box,16,Y
CHOA CHU KANG AVENUE 2 BLOCK 250_YB,1.3792609229165929,103.74563581077767,Yellow Box,16,Y
CHOA CHU KANG AVENUE 2 BLOCK 273_YB,1.379136487759252,103.7431317559285,Yellow Box,8,Y
CHOA CHU KANG AVENUE 2 BLOCK 275_YB,1.3791403831808744,103.74231896063313,Yellow Box,16,Y
CHOA CHU KANG AVENUE 2 BLOCK 287_YB,1.3790500400931054,103.74148406093886,Yellow Box,16,Y
CHOA CHU KANG AVENUE 2 BLOCK 294_YB,1.3785330086051601,103.74059195706786,Yellow Box,16,Y
CHOA CHU KANG AVENUE 2 BLOCK 295_YB,1.3783039626517277,103.74067389564681,Yellow Box,16,Y
CHOA CHU KANG AVENUE 2 BLOCK 296_YB,1.3774237611907316,103.74071879591392,Yellow Box,11,Y
CHOA CHU KANG AVENUE 2 BLOCK 297D_YB,1.3781653169380876,103.74307132054341,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 284_YB,1.3799963683466534,103.74220708745521,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 285_YB,1.380089283807267,103.74186896100957,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 286_YB,1.3797018468092535,103.74143851940947,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 288_YB,1.3789819665659437,103.74114464033002,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 289_YB,1.3793536675358364,103.7408091041767,Yellow Box,14,Y
CHOA CHU KANG AVENUE 3 BLOCK 290_YB,1.3789557576019735,103.7403292453535,Yellow Box,14,Y
CHOA CHU KANG AVENUE 3 BLOCK 291_YB,1.3785133333742294,103.7395151671789,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 293_YB,1.3784845643127397,103.74016540419304,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 401_YB,1.3796005670724416,103.7398422613303,Yellow Box,12,Y
CHOA CHU KANG AVENUE 3 BLOCK 402_YB,1.3792759571208206,103.73947424036744,Yellow Box,12,Y
CHOA CHU KANG AVENUE 3 BLOCK 407_YB,1.3803374929714212,103.7409112212005,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 408_YB,1.3799984853864553,103.74053279675199,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 412_YB,1.3817694333507669,103.74235079019108,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 413_YB,1.381340135975121,103.74251206522628,Yellow Box,16,Y
CHOA CHU KANG AVENUE 3 BLOCK 465_YB,1.3773759995165396,103.7365306167076,Yellow Box,12,Y
CHOA CHU KANG AVENUE 3 BLOCK 469_YB,1.3780455172119126,103.7375085442012,Yellow Box,10,Y
CHOA CHU KANG AVENUE 3 BLOCK 470_YB,1.3783406542462089,103.73728290058155,Yellow Box,15,Y
CHOA CHU KANG AVENUE 4 BLOCK 416_YB,1.383335427703243,103.74215557770228,Yellow Box,12,Y
CHOA CHU KANG AVENUE 4 BLOCK 418_YB,1.3821364857228495,103.741299911668,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 421_YB,1.381822338094623,103.74071015896789,Yellow Box,13,Y
CHOA CHU KANG AVENUE 4 BLOCK 422_YB,1.3824545192995943,103.7408512359007,Yellow Box,11,Y
CHOA CHU KANG AVENUE 4 BLOCK 423_YB,1.3822300403318293,103.74057619436788,Yellow Box,10,Y
CHOA CHU KANG AVENUE 4 BLOCK 425_YB,1.3815062157130085,103.73983365211713,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 426_YB,1.380574286822989,103.73917759995847,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 429_YB,1.3829943981453308,103.74027315420128,Yellow Box,12,Y
CHOA CHU KANG AVENUE 4 BLOCK 430_YB,1.383726102818927,103.74123591301628,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 431_YB,1.3840585245674772,103.74191493617329,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 432_YB,1.3846285627379393,103.7418694237748,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 433_YB,1.3848818132458767,103.74155014737548,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 434_YB,1.3843942478802425,103.74109239891236,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 438_YB,1.3840074238989288,103.73961897591376,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 439_YB,1.3838902214753204,103.73997109806936,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 442_YB,1.380917799672987,103.73766253534662,Yellow Box,20,Y
CHOA CHU KANG AVENUE 4 BLOCK 451_YB,1.379959638749709,103.73567935314635,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 454_YB,1.3790879077853104,103.7348249786299,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 456_YB,1.3789792898121926,103.7352281293723,Yellow Box,8,Y
CHOA CHU KANG AVENUE 4 BLOCK 457_YB,1.3787385007249016,103.73619048832992,Yellow Box,16,Y
CHOA CHU KANG AVENUE 4 BLOCK 464_YB,1.376953872375836,103.73598638670448,Yellow Box,8,Y
CHOA CHU KANG AVENUE 5 BLOCK 476A_YB,1.376473605481954,103.73800018487425,Yellow Box,9,Y
CHOA CHU KANG AVENUE 5 BLOCK 476B_YB,1.3771482982586127,103.73749037345215,Yellow Box,14,Y
CHOA CHU KANG AVENUE 5 BLOCK 476C_YB,1.3775507897255674,103.73797088147705,Yellow Box,12,Y
CHOA CHU KANG AVENUE 5 BLOCK 476D_YB,1.3774251479637414,103.73817115902672,Yellow Box,13,Y
CHOA CHU KANG AVENUE 5 BLOCK 484_YB,1.3764402271730114,103.7370955591236,Yellow Box,13,Y
CHOA CHU KANG AVENUE 5 BLOCK 484A_YB,1.3763760744094449,103.7366286927785,Yellow Box,9,Y
CHOA CHU KANG AVENUE 5 BLOCK 484C_YB,1.3754978495394596,103.73699676116577,Yellow Box,15,Y
CHOA CHU KANG AVENUE 5 BLOCK 484D_YB,1.3754847694600512,103.73720483689783,Yellow Box,11,Y
CHOA CHU KANG AVENUE 5 BLOCK 485_YB,1.3749376882938478,103.73767692930964,Yellow Box,13,Y
CHOA CHU KANG AVENUE 5 BLOCK 485B_YB,1.374428587752339,103.73874983692205,Yellow Box,9,Y
CHOA CHU KANG AVENUE 5 BLOCK 485C_YB,1.3749364291895623,103.73891887801476,Yellow Box,13,Y
CHOA CHU KANG AVENUE 5 BLOCK 487A_YB,1.3761366519999614,103.73905017835912,Yellow Box,16,Y
CHOA CHU KANG AVENUE 5 BLOCK 487B_YB,1.3762099334260587,103.73869124562167,Yellow Box,11,Y
CHOA CHU KANG AVENUE 5 BLOCK 487C_YB,1.3764062804899782,103.73917371247992,Yellow Box,15,Y
CHOA CHU KANG AVENUE 5 BLOCK 488A_YB,1.377056111295983,103.73881280629179,Yellow Box,11,Y
CHOA CHU KANG AVENUE 5 BLOCK 488B_YB,1.376997884452398,103.73924196399547,Yellow Box,12,Y
CHOA CHU KANG AVENUE 5 BLOCK 488C_YB,1.3766242324078506,103.7398811600219,Yellow Box,16,Y
CHOA CHU KANG AVENUE 5 BLOCK 488D_YB,1.376306874577224,103.74087213098555,Yellow Box,12,Y
CHOA CHU KANG AVENUE 5 BLOCK 489A_YB,1.3755843759421458,103.74056199665172,Yellow Box,12,Y
CHOA CHU KANG AVENUE 5 BLOCK 489B_YB,1.3757937552720425,103.73961979781264,Yellow Box,16,Y
CHOA CHU KANG AVENUE 5 BLOCK 489C_YB,1.3760810485422648,103.73962433824813,Yellow Box,16,Y
CHOA CHU KANG AVENUE 5 BLOCK 489D_YB,1.3761491367514265,103.74033244178653,Yellow Box,16,Y
CHOA CHU KANG AVENUE 5 BLOCK 490A_YB,1.375103409499065,103.7415081071404,Yellow Box,16,Y
CHOA CHU KANG AVENUE 5 BLOCK 490C_YB,1.3758547074971719,103.74194048483733,Yellow Box,11,Y
CHOA CHU KANG AVENUE 5 BLOCK 490D_YB,1.3760608330553186,103.74145670195517,Yellow Box,16,Y
CHOA CHU KANG AVENUE 7 BLOCK 810_A_YB,1.373798870919084,103.74618838885284,Yellow Box,16,Y
CHOA CHU KANG AVENUE 7 BLOCK 810_B_YB,1.3737622396116353,103.74664095355034,Yellow Box,16,Y
CHOA CHU KANG AVENUE 7 BLOCK 813A_YB,1.3742359826905286,103.7449711333907,Yellow Box,16,Y
CHOA CHU KANG AVENUE 7 BLOCK 815B_YB,1.3769460554937338,103.74751735625402,Yellow Box,16,Y
CHOA CHU KANG CENTRAL BLOCK 207_YB,1.3811528073690518,103.74772350397326,Yellow Box,16,Y
CHOA CHU KANG CENTRAL BLOCK 210_YB,1.3825454306573226,103.74783789584984,Yellow Box,12,Y
CHOA CHU KANG CENTRAL BLOCK 218_YB,1.3828974470401105,103.74606403613474,Yellow Box,16,Y
CHOA CHU KANG CENTRAL BLOCK 224_YB,1.3808699729515153,103.74441380955587,Yellow Box,16,Y
CHOA CHU KANG CENTRAL BLOCK 232_YB,1.380384478604571,103.74683660882317,Yellow Box,16,Y
CHOA CHU KANG CENTRAL BLOCK 237_YB,1.3794487051662832,103.74838550546457,Yellow Box,12,Y
CHOA CHU KANG DRIVE BLOCK 784_YB,1.3946856294350827,103.74714298388196,Yellow Box,16,Y
CHOA CHU KANG LOOP BLOCK 340_YB,1.383912798678565,103.7455030596786,Yellow Box,16,Y
CHOA CHU KANG LOOP BLOCK 343_YB,1.3834691088116533,103.74580218517724,Yellow Box,16,Y
CHOA CHU KANG LOOP BLOCK 344_YB,1.3831569312833327,103.74536653765163,Yellow Box,16,Y
CHOA CHU KANG LOOP BLOCK 346_YB,1.3836667169496903,103.74503554804325,Yellow Box,16,Y
CHOA CHU KANG NORTH 5 BLOCK 752_YB,1.3923676636344242,103.74746558708306,Yellow Box,11,Y
CHOA CHU KANG NORTH 5 BLOCK 756_YB,1.3923832993098872,103.74556168439098,Yellow Box,10,Y
CHOA CHU KANG NORTH 5 BLOCK 762_YB,1.392398470589788,103.74881093217503,Yellow Box,16,Y
CHOA CHU KANG NORTH 5 BLOCK 763_YB,1.3931340414848683,103.7486945130017,Yellow Box,16,Y
CHOA CHU KANG NORTH 5 BLOCK 770_YB,1.3948912341969035,103.7503200515962,Yellow Box,10,Y
CHOA CHU KANG NORTH 5 BLOCK 771_YB,1.3945731523703557,103.74946044486025,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 502_YB,1.3890260109546635,103.7433958628286,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 503_YB,1.3883453690914225,103.74239192011305,Yellow Box,13,Y
CHOA CHU KANG STREET 51 BLOCK 512_YB,1.3895102061954099,103.7413280846987,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 513_YB,1.38972228423505,103.74245689137382,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 515_YB,1.390143775929617,103.74352846933449,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 526_YB,1.3914080696151259,103.74203547173545,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 529_YB,1.3922562157480713,103.74228903259576,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 531_YB,1.392892281870705,103.74136566759763,Yellow Box,10,Y
CHOA CHU KANG STREET 51 BLOCK 537_YB,1.3922798419578666,103.74402647219385,Yellow Box,16,Y
CHOA CHU KANG STREET 52 BLOCK 540_YB,1.3928059945375793,103.74386779386306,Yellow Box,10,Y
CHOA CHU KANG STREET 52 BLOCK 545_YB,1.3935677280438492,103.74338398651628,Yellow Box,16,Y
CHOA CHU KANG STREET 52 BLOCK 547_YB,1.3933098379211843,103.74218885520555,Yellow Box,10,Y
CHOA CHU KANG STREET 52 BLOCK 566_YB,1.3936086295835546,103.74565622904089,Yellow Box,10,Y
CHOA CHU KANG STREET 52 BLOCK 573_YB,1.3943374104551887,103.74541660847501,Yellow Box,10,Y
CHOA CHU KANG STREET 53 BLOCK 701_YB,1.391596696871887,103.74603963955961,Yellow Box,16,Y
CHOA CHU KANG STREET 53 BLOCK 706_YB,1.3904370768964998,103.7466671630614,Yellow Box,16,Y
CHOA CHU KANG STREET 53 BLOCK 708_YB,1.3916019642070565,103.74690120681275,Yellow Box,16,Y
CHOA CHUA KANG AVENUE 5 BLOCK 490B_YB,1.3755896473941236,103.74148793126695,Yellow Box,16,Y
CHOA CHUA KANG STREET 51 BLOCK 524_YB,1.3916357815335088,103.74130979569114,Yellow Box,11,Y
FAJAR ROAD BLOCK 403_YB,1.3811237338775904,103.76809123404506,Yellow Box,13,Y
FAJAR ROAD BLOCK 418_YB,1.3842577593790746,103.76899756803651,Yellow Box,16,Y
FAJAR ROAD BLOCK 419_YB,1.3842104373482107,103.76961488329506,Yellow Box,13,Y
FAJAR ROAD BLOCK 420_YB,1.3846683921516934,103.76953273497278,Yellow Box,16,Y
FAJAR ROAD BLOCK 421_YB,1.3844919336081392,103.77022120550721,Yellow Box,16,Y
FAJAR ROAD BLOCK 422_YB,1.3849516678347429,103.7698089620104,Yellow Box,16,Y
FAJAR ROAD BLOCK 425_YB,1.385886619588382,103.76952179966646,Yellow Box,10,Y
FAJAR ROAD BLOCK 434_YB,1.3853449812654954,103.77088143620874,Yellow Box,10,Y
FAJAR ROAD BLOCK 436_YB,1.3822552371212429,103.77034158667641,Yellow Box,10,Y
FAJAR ROAD BLOCK 437_YB,1.3827480159711085,103.76955371573995,Yellow Box,16,Y
FAJAR ROAD BLOCK 438_YB,1.3828152311654767,103.77025765905282,Yellow Box,10,Y
FAJAR ROAD BLOCK 439_YB,1.3830140533823787,103.77053702433355,Yellow Box,11,Y
FAJAR ROAD BLOCK 440_YB,1.383649205228972,103.77008333177616,Yellow Box,11,Y
FAJAR ROAD BLOCK 441_YB,1.3831537652577814,103.77096576429176,Yellow Box,10,Y
FAJAR ROAD BLOCK 442 A_YB,1.3826008264109313,103.77141215871401,Yellow Box,16,Y
FAJAR ROAD BLOCK 442 B_YB,1.382807992646837,103.77157137185799,Yellow Box,13,Y
FAJAR ROAD BLOCK 442 C_YB,1.3823126123240488,103.77124899356815,Yellow Box,13,Y
FAJAR ROAD BLOCK 442 D_YB,1.382176907560077,103.77108988603585,Yellow Box,16,Y
FAJAR ROAD BLOCK 443 A_YB,1.3836886077999218,103.7705764805553,Yellow Box,10,Y
FAJAR ROAD BLOCK 443 B_YB,1.3836904255968803,103.77085519814793,Yellow Box,10,Y
FAJAR ROAD BLOCK 443 C_YB,1.3835113812018758,103.77102639705629,Yellow Box,15,Y
FAJAR ROAD BLOCK 443 D_YB,1.3834386775890557,103.77125332476606,Yellow Box,16,Y
FAJAR ROAD BLOCK 453_YB,1.3853663023032365,103.77174867118008,Yellow Box,10,Y
FAJAR ROAD BLOCK 454,1.3845072452996692,103.77123451944335,HDB_RACKS,18,Y
FAJAR ROAD BLOCK 454_YB,1.3845118232032774,103.77157022836779,Yellow Box,10,Y
JALAN TECK WHYE BLOCK 152_2,1.3788348195805062,103.75815621257442,HDB_RACKS,5,Y
JALAN TECK WHYE BLOCK 152_YB,1.3787410606512815,103.75779453239832,Yellow Box,6,Y
JELAPANG ROAD BLOCK 504_YB,1.3847546349008977,103.76706808772497,Yellow Box,11,Y
JELAPANG ROAD BLOCK 506_YB,1.3870645288931367,103.76804116328815,Yellow Box,11,Y
JELAPANG ROAD BLOCK 507_YB,1.3865718416583852,103.76800518806716,Yellow Box,10,Y
JELAPANG ROAD BLOCK 508_YB,1.3864089973454217,103.76855916265407,Yellow Box,10,Y
JELAPANG ROAD BLOCK 509_YB,1.3867266447254134,103.76892782498169,Yellow Box,10,Y
JELAPANG ROAD BLOCK 511_YB,1.3877762574010182,103.76851627493957,Yellow Box,11,Y
JELAPANG ROAD BLOCK 512_YB,1.3874500729839678,103.76814764414046,Yellow Box,8,Y
JELAPANG ROAD BLOCK 513_YB,1.388133297182543,103.7678466937203,Yellow Box,13,Y
JELAPANG ROAD BLOCK 514_YB,1.3875928152532209,103.76732573205777,Yellow Box,13,Y
JELAPANG ROAD BLOCK 516_YB,1.387309705382334,103.76711352441768,Yellow Box,8,Y
JELAPANG ROAD BLOCK 518_YB,1.387019336122491,103.76694243534475,Yellow Box,10,Y
JELAPANG ROAD BLOCK 520_YB,1.3866399952496626,103.76632400747332,Yellow Box,10,Y
JELAPANG ROAD BLOCK 522_YB,1.3862718783763086,103.76620308330463,Yellow Box,8,Y
JELAPANG ROAD BLOCK 524_YB,1.386023211209952,103.76602862164964,Yellow Box,8,Y
